dep_id,site_name,latitude,longitude,country,state,commod1,commod2,commod3,dev_stat,prod_size,ore,gangue,hrock_type,hrock_unit,asbestos,ultramafic_host_text
10233721,Chrysotile Property,33.73338,-110.56539,United States,Arizona,Asbestos,,,Producer,,,,,,True,False
10233757,Happy Creek,62.37909,-158.02933,United States,Alaska,Gold,,"Antimony, Chromium, Mercury, Silver, Tin, Tungsten, Uranium",Past Producer,,,,,,False,False
10233763,Partin Creek Chrome,63.04067,-149.91252,United States,Alaska,Chromium,,"Palladium, Nickel, Platinum",Occurrence,,,,,,False,False
10233779,Kosina Creek Placer,62.42879,-148.16411,United States,Alaska,Palladium,,Arsenic,Occurrence,,,,,,False,False
10233781,Blashke Islands,56.12393,-132.90465,United States,Alaska,Chromium,,"Nickel, Copper, Platinum",Prospect,,,,,,False,False
10233788,Funter Bay,58.23164,-134.85782,United States,Alaska,"Cobalt, Copper, Nickel",,"Gold, Lead, Silver, Zinc",Prospect,,,,,,False,False
10233798,West Mt. Fairweather Stock,58.90251,-137.62154,United States,Alaska,Copper,,"Chromium, Cobalt, Nickel, Palladium, Platinum",Occurrence,,,,,,False,False
10233800,West Twin Peak,61.44675,-149.23045,United States,Alaska,Chromium,,,Occurrence,,,,,,False,False
10233805,Platinum-Salmon River Beach,58.91595,-161.78738,United States,Alaska,Chromium,,"PGE, Iron",Occurrence,,,,,,False,False
10233844,Chicken Creek Dome,62.38049,-157.96402,United States,Alaska,Gold,,"Mercury, Zinc, Silver, Tungsten, Antimony, Chromium, REE",Prospect,,,,,,False,False
10233850,Salmon River,58.92425,-161.71518,United States,Alaska,"PGE, Iridium",,"Chromium, Diamond, Gold, Platinum",Past Producer,,,,,,False,False
10233865,Black Bear No. 1-4,61.0663,-146.01084,United States,Alaska,Platinum,,,Prospect,,,,,,False,False
10233885,Last Chance-Cowboy Group,33.99837,-110.8229,United States,Arizona,,,Asbestos,Past Producer,,,,,,True,False
10233904,Gold Bullion,61.78986,-149.32599,United States,Alaska,Gold,,"Copper, Magnesite, Silver",Past Producer,,,,,,False,False
10233914,Chicken Creek,62.33969,-157.96542,United States,Alaska,Gold,,"Chromium, Silver, Tungsten, Antimony, Mercury, REE",Past Producer,,,,,,False,False
10233917,Lemesurier Island Paligorskite,58.29002,-136.06736,United States,Alaska,Asbestos,,,Prospect,,,,,,True,False
10233932,East Fork Maclaren River,63.26715,-146.49024,United States,Alaska,Gold,,"Palladium, Platinum",Prospect,,,,,,False,False
10233951,Yakobi Island,57.97751,-136.42565,United States,Alaska,"Copper, Nickel",Cobalt,"Palladium, Gold, Platinum, Silver",Prospect,,,,,,False,False
10233966,Regal Group,33.81947,-110.59509,United States,Arizona,Asbestos,,,Past Producer,,,,,,True,False
10233968,Green Arrow,61.73705,-149.41938,United States,Alaska,Talc-Soapstone,,,Prospect,,,,,,False,False
10234017,White Hill,33.93337,-110.75899,United States,Arizona,Asbestos,,,Past Producer,,,,,,True,False
10234042,Butte Creek Ultramafic,63.02352,-147.76336,United States,Alaska,Nickel,,"Platinum, Copper, Cobalt",Occurrence,,,,,,False,False
10234045,Carden Hills,62.30782,-141.1978,United States,Alaska,Chromium,,PGE,Occurrence,,,,,,False,False
10234048,Corky,62.94829,-143.70263,United States,Alaska,Asbestos,,,Prospect,,,,,,True,False
10234068,Carol Anne,54.90533,-132.11147,United States,Alaska,Uranium,,"Thorium, REE, Palladium, Niobium (Columbium), Beryllium",Prospect,,,,,,False,False
10234074,Crooked Creek,63.10757,-154.85294,United States,Alaska,Gold,,Asbestos,Past Producer,,,,,,True,False
10234078,Friday Claim,33.73537,-110.9388,United States,Arizona,Asbestos,,,Past Producer,,,,,,True,False
10234080,Ann Creek,63.34046,-145.77713,United States,Alaska,Copper,,"Cobalt, Nickel, PGE",Occurrence,,,,,,False,False
10234111,Salted Wonder,61.8371,-147.09293,United States,Alaska,Chromium,,,Prospect,,,,,,False,False
10234118,Saloma,57.87051,-136.03393,United States,Alaska,Nickel,,Copper,Prospect,,,,,,False,False
10234136,Jumbo Basin,55.24143,-132.6335,United States,Alaska,Iron,,"Chromium, Copper, Gold, Molybdenum, Silver, Zinc",Past Producer,,,,,,False,False
10234170,Double Buttes,33.89867,-110.73399,United States,Arizona,Asbestos,,,Prospect,,,,,,True,False
10234182,Lower Two Fish Glacier Float,58.87191,-137.71465,United States,Alaska,Copper,,"Chromium, Cobalt, Nickel, PGE",Occurrence,,,,,,False,False
10234185,Donato,33.72478,-110.57429,United States,Arizona,,,Asbestos,Past Producer,,,,,,True,False
10234207,Fourth of July,33.80037,-110.61289,United States,Arizona,,,Asbestos,Past Producer,,,,,,True,False
10234216,Squaw Creek,61.37572,-145.30695,United States,Alaska,Gold,,"Lead, Nickel, Silver, Zinc",Prospect,,,,,,False,False
10234218,California Creek,64.10382,-148.74459,United States,Alaska,,,"Gold, Mercury, Platinum, Silver",Past Producer,,,,,,False,False
10234251,Silver Dime,33.20479,-110.80349,United States,Arizona,"Asbestos, Lead, Silver",Copper,,Prospect,,,,,,True,False
10234262,Mount Eklutna,61.40235,-149.35955,United States,Alaska,Chromium,,PGE,Occurrence,,,,,,False,False
10234266,Atomic Ores Lease,33.83337,-110.53399,United States,Arizona,Asbestos,,,Prospect,,,,,,True,False
10234283,Highway,61.47235,-149.20596,United States,Alaska,Chromium,,"Gold, PGE, Copper",Prospect,,,,,,False,False
10234563,Ray Kelvin,33.13759,-111.00899,United States,Arizona,"Lead, Silver","Asbestos, Copper, Gold",,Prospect,,,,,,True,False
10234625,Mystery Mountain Group,33.42788,-111.0824,United States,Arizona,Asbestos,,,Past Producer,,,,,,True,False
10234751,Vesta Property,33.25899,-111.071,United States,Arizona,Asbestos,,,Past Producer,,,,,,True,False
10234831,Bowyer,33.79175,-114.35909,United States,Arizona,Asbestos,,,Occurrence,,,,,,True,False
10234852,Actinolite Asbestos,33.37257,-113.48606,United States,Arizona,Asbestos,,,Prospect,,,,,,True,False
10234918,Zonolite Co.,33.49447,-112.15073,United States,Arizona,Vermiculite,,,Plant,,,,,,False,False
10235147,Unnamed Location,39.83427,-121.35275,United States,California,Chromium,,,Occurrence,,,,,,False,False
10235150,King Claim,37.50851,-121.56162,United States,California,Magnesite,,,Prospect,,,,,,False,False
10235161,French Hill Mine,41.80672,-123.98866,United States,California,,,Chromium,Past Producer,,,,,,False,False
10235206,Section 13,39.76548,-121.36245,United States,California,Chromium,,,Past Producer,,,,,,False,False
10235208,Fourth of July Claim,38.24071,-120.85852,United States,California,Gold,,Platinum,Unknown,,,,,,False,False
10235271,Calaveras Asbestos Pit,37.91771,-120.5935,United States,California,Asbestos,,,Producer,,,,,,True,False
10235285,Sunset,41.80042,-123.86535,United States,California,Chromium,,,Past Producer,,,,,,False,False
10235294,Dragi,37.50021,-121.58462,United States,California,Magnesite,,,Prospect,,,,,,False,False
10235302,Star and Rough and Ready,41.81952,-123.99396,United States,California,Chromium,,,Past Producer,,,,,,False,False
10235333,Fairview,41.83792,-123.99726,United States,California,Chromium,,,Unknown,,,,,,False,False
10235340,King Prospects,39.79737,-121.45795,United States,California,Chromium,,,Occurrence,,,,,,False,False
10235346,Unnamed Location,37.8038,-122.14074,United States,California,Asbestos,,,Occurrence,,,,,,True,False
10235352,Unnamed Location,38.22681,-120.73881,United States,California,Chromium,,,Occurrence,,,,,,False,False
10235355,Unnamed Locations,37.55771,-121.61663,United States,California,Chromium,,,Occurrence,,,,,,False,False
10235366,American Asbestos,37.9382,-120.5465,United States,California,Asbestos,,,Past Producer,,,,,,True,False
10235374,Unknown,34.70952,-92.58377,United States,Arkansas,Nickel,,Talc-Soapstone,Prospect,,,,,,False,False
10235420,Occurrence Murphy Ar,38.14461,-120.50271,United States,California,Asbestos,,,Occurrence,,,,,,True,False
10235469,Rowan,41.78842,-123.88395,United States,California,,,"Chromium, Iron",Past Producer,,,,,,False,False
10235479,Inman Soapstone Prospect,34.73012,-92.57097,United States,Arkansas,,,"Nickel, Talc-Soapstone",Prospect,,,,,,False,False
10235514,Gasquet Mountain,41.87842,-123.98806,United States,California,Nickel,,,Unknown,,,,,,False,False
10235517,Powell,39.54878,-121.15744,United States,California,Chromium,,,Occurrence,,,,,,False,False
10235534,Alta Mine,38.02431,-120.63021,United States,California,Chromium,,,Occurrence,,,,,,False,False
10235550,Unknown Name,39.53798,-121.20854,United States,California,Chromium,,,Occurrence,,,,,,False,False
10235598,Jones,37.52431,-121.68713,United States,California,,,Chromium,Prospect,,,,,,False,False
10235606,Quartz Hill,39.63488,-121.19965,United States,California,Nickel,,,Unknown,,,,,,False,False
10235618,P & C Claims,39.36407,-122.65668,United States,California,Chromium,,,Occurrence,,,,,,False,False
10235709,Dean Mine,37.95801,-120.5599,United States,California,Chromium,,,Unknown,,,,,,False,False
10235731,Sarina,41.76762,-124.23336,United States,California,Gold,,Platinum,Past Producer,,,,,,False,False
10235758,Wait Property,38.4366,-120.90412,United States,California,,,Chromium,Past Producer,,,,,,False,False
10235761,Park's Ranch Mine,39.69098,-121.56666,United States,California,,,"Antimony, Iron, Chromium",Past Producer,,,,,,False,False
10235770,Ozark Mine,34.03573,-93.6788,United States,Arkansas,Diamond,,,Unknown,,,,,,False,False
10235775,Stone Mine,38.00681,-120.60911,United States,California,,,"Chromium, Iron",Past Producer,,,,,,False,False
10235780,Davis Mine,38.00741,-120.61791,United States,California,,,"Chromium, Iron",Past Producer,,,,,,False,False
10235805,Moon Glade Prospect,39.35177,-122.67438,United States,California,Chromium,,,Occurrence,,,,,,False,False
10235888,Unnamed Location,37.8855,-121.88604,United States,California,Asbestos,,,Prospect,,,,,,True,False
10235904,Mammoth Mine,36.01498,-116.91648,United States,California,Talc-Soapstone,,,Past Producer,,,,,,False,False
10235909,Christie,36.33105,-120.54408,United States,California,Asbestos,,,Past Producer,,,,,,True,False
10235951,Emmet Jones,38.76348,-122.61687,United States,California,Chromium,,,Occurrence,,,,,,False,False
10235959,Winchester,36.96244,-119.41736,United States,California,Chromium,,,Past Producer,,,,,,False,False
10236000,Butler Claims,38.70318,-122.48077,United States,California,,,Chromium,Prospect,,,,,,False,False
10236022,Knoff,38.94659,-120.80712,United States,California,,,Chromium,Past Producer,,,,,,False,False
10236040,Piedra,36.81415,-119.36626,United States,California,Magnesite,,,Past Producer,,,,,,False,False
10236042,Apex,38.96929,-120.79772,United States,California,Chromium,,,Unknown,,,,,,False,False
10236074,Freeman,38.5313,-120.93072,United States,California,Chromium,,,Unknown,,,,,,False,False
10236094,Pecwan Mine,41.39313,-123.78694,United States,California,Chromium,,,Prospect,,,,,,False,False
10236101,Pfeiffer,38.561,-120.92432,United States,California,,,Chromium,Past Producer,,,,,,False,False
10236117,White Star Talc Claim,36.52306,-117.87011,United States,California,Talc-Soapstone,,,Prospect,,,,,,False,False
10236123,Big Buck Claim,41.68152,-123.93305,United States,California,Chromium,,,Past Producer,,,,,,False,False
10236125,Simpson,38.726,-121.05043,United States,California,,,Chromium,Past Producer,,,,,,False,False
10236158,Long Ledge No 2,36.87075,-119.29376,United States,California,Chromium,,,Unknown,,,,,,False,False
10236168,Try Again,37.11805,-117.98982,United States,California,Talc-Soapstone,,"Limestone, General",Unknown,,,,,,False,False
10236193,Unnamed Prospect,38.83318,-122.63857,United States,California,Asbestos,,,Unknown,,,,,,True,False
10236202,Black Lady,32.79337,-116.01753,United States,California,Copper,,Nickel,Prospect,,,,,,False,False
10236217,Unnamed Location,37.31684,-119.17316,United States,California,Magnesite,,,Occurrence,,,,,,False,False
10236218,Glenn,38.5452,-120.95462,United States,California,Chromium,,,Occurrence,,,,,,False,False
10236223,San Gabriel Anorthosite,34.38671,-118.2281,United States,California,"Aluminum, Titanium",,"Magnesite, Iron, Silica, Potassium, Calcium, Sodium",Prospect,,"Andesine, Ilmenite, Microcline, Apatite, Magnetite","Chlorite, Hypersthene, Muscovite, Quartz",Anorthosite,,False,False
10236238,Vance Property,36.88075,-119.35066,United States,California,Magnesite,,,Occurrence,,,,,,False,False
10236275,Union,36.96824,-119.45706,United States,California,Chromium,,,Occurrence,,,,,,False,False
10236293,Chrome Ring,39.48157,-122.57578,United States,California,Chromium,,,Prospect,,,,,,False,False
10236296,Unnamed Location,41.79042,-123.78615,United States,California,Chromium,,,Occurrence,,,,,,False,False
10236310,Pilliken Mine,38.78209,-121.09273,United States,California,Chromium,,Iron,Past Producer,,,,,,False,False
10236326,Tromby Nos 1 & 2,36.31885,-120.60878,United States,California,Chromium,,,Occurrence,,,,,,False,False
10236332,Trans National Enterprises Asbestos,36.32025,-120.58878,United States,California,Asbestos,,,Prospect,,,,,,True,False
10236338,J B Siebert,36.82915,-119.38346,United States,California,Magnesite,,,Occurrence,,,,,,False,False
10236341,Ibex Mine,35.80809,-116.33396,United States,California,Talc-Soapstone,,,Past Producer,,,,,,False,False
10236347,Apex Workings,35.79809,-115.84005,United States,California,Talc-Soapstone,,,Unknown,,,,,,False,False
10236353,Perry Property,36.95964,-119.41066,United States,California,Chromium,,,Past Producer,,,,,,False,False
10236406,Thompson Placer,34.37751,-118.4017,United States,California,Iron,,"Gold, Platinum, Titanium, Zirconium",Past Producer,,,,,,False,False
10236408,Rivera Chrome Mine,41.37063,-123.69194,United States,California,Chromium,,,Prospect,,,,,,False,False
10236422,Cripe Property,36.90055,-119.27676,United States,California,Chromium,,,Past Producer,,,,,,False,False
10236433,Unnamed Prospects,36.92964,-119.41986,United States,California,Chromium,,,Unknown,,,,,,False,False
10236438,Saddle Blanket Group,36.88885,-119.33656,United States,California,Chromium,,,Unknown,,,,,,False,False
10236443,Two States Mining Co.,41.36123,-124.08445,United States,California,Gold,,Platinum,Occurrence,,,,,,False,False
10236471,Bryant,38.568,-120.98542,United States,California,Talc-Soapstone,,,Occurrence,,,,,,False,False
10236487,Kenny,35.81829,-116.39527,United States,California,Talc-Soapstone,,,Past Producer,,,,,,False,False
10236496,Unnamed Location,36.90165,-119.07175,United States,California,Chromium,,,Occurrence,,,,,,False,False
10236504,Jesse Chromite Prospect,41.94922,-123.60925,United States,California,Chromium,,,Occurrence,,,,,,False,False
10236521,Fossow Property,37.73962,-120.23179,United States,California,Chromium,,,Prospect,,,,,,False,False
10236532,Immer Chrome,38.5474,-120.86132,United States,California,Chromium,,,Prospect,,,,,,False,False
10236534,Holman Mine,36.30665,-120.54958,United States,California,Chromium,,,Past Producer,,,,,,False,False
10236541,Bishop Silver-Cobalt Mines,37.14435,-118.54704,United States,California,Silver,,"Zinc, Cobalt, Copper, Gold, Nickel",Prospect,,,,,,False,False
10236548,White Eagle Talc Mine,36.83716,-117.93312,United States,California,Talc-Soapstone,,,Past Producer,,,,,,False,False
10236586,Trinity Mine,36.33497,-117.68121,United States,California,Talc-Soapstone,,,Past Producer,,,,,,False,False
10236590,Gilmore Claim,41.74593,-123.76255,United States,California,Chromium,,,Unknown,,,,,,False,False
10236591,Fresno,36.81635,-119.37286,United States,California,Magnesite,,,Unknown,,,,,,False,False
10236593,Union Carbide Nuclear,36.34555,-120.59408,United States,California,Asbestos,,,Unknown,,,,,,True,False
10236602,Unnamed Location,36.88684,-119.42956,United States,California,Magnesite,,,Occurrence,,,,,,False,False
10236646,Unnamed Location,38.73458,-122.45417,United States,California,Chromium,,,Prospect,,,,,,False,False
10236653,Coalinga Asbestos,36.31525,-120.53958,United States,California,Asbestos,,,Past Producer,,,,,,True,False
10236657,Mastick Ranch Deposit,38.73928,-122.50467,United States,California,Chromium,,,Occurrence,,,,,,False,False
10236706,Moss Landing Brick Plant,36.80243,-121.78322,United States,California,Magnesite,,,Plant,,,,,,False,False
10236712,Sugar Pine Chrome,39.12409,-120.75933,United States,California,Chromium,,,Past Producer,,,,,,False,False
10236729,Mistake,38.59429,-122.32546,United States,California,Chromium,,,Prospect,,,,,,False,False
10236752,Unnamed Location,39.10459,-120.93293,United States,California,Asbestos,,,Unknown,,,,,,True,False
10236757,Diamond Springs,39.63178,-121.06414,United States,California,Nickel,,,Unknown,,,,,,False,False
10236796,Unnamed Location,38.68458,-122.47386,United States,California,Chromium,,,Prospect,,,,,,False,False
10236802,Platinum Occurence,37.60462,-120.05099,United States,California,Platinum,,Gold,Occurrence,,,,,,False,False
10236810,Reported Occurrences,36.33715,-120.66209,United States,California,Chromium,,,Occurrence,,,,,,False,False
10236812,Honolulu Lady Claim,38.60099,-122.31246,United States,California,Chromium,,,Prospect,,,,,,False,False
10236826,General Macarthur,39.86518,-120.94434,United States,California,Chromium,,,Occurrence,,,,,,False,False
10236829,Kings Deposit,36.89914,-120.32408,United States,California,Magnesite,,,Prospect,,,,,,False,False
10236837,Unnamed Location,39.23549,-121.06464,United States,California,Magnesite,,,Occurrence,,,,,,False,False
10236865,Lost Horse,38.59659,-122.33326,United States,California,Chromium,,,Prospect,,,,,,False,False
10236869,Sullivan,39.24239,-120.77883,United States,California,Magnesite,,,Past Producer,,,,,,False,False
10236894,Lighting Streak Claim,39.11069,-120.78603,United States,California,Chromium,,,Past Producer,,,,,,False,False
10236905,Graves Ranch Deposit,38.64299,-122.29026,United States,California,Chromium,,,Past Producer,,,,,,False,False
10236925,Maltby No 2 Mine,38.51349,-122.31276,United States,California,Magnesite,,,Past Producer,,,,,,False,False
10236934,White Fir,39.84048,-120.96024,United States,California,Chromium,,,Occurrence,,,,,,False,False
10236963,Lucky Strike,39.00049,-120.79352,United States,California,Chromium,,,Past Producer,,,,,,False,False
10237001,Unnamed Location,36.36575,-120.62878,United States,California,Asbestos,,,Occurrence,,,,,,True,False
10237016,Dunbar,34.39364,-114.3,United States,California,,,"Iron, Aluminum, Barium-Barite, Calcium, Magnesite, Manganese, Phosphorus-Phosphates, Silica",Prospect,,,,,,False,False
10237070,Lehigh Canyon Patent,39.02739,-120.78663,United States,California,Chromium,,,Past Producer,,,,,,False,False
10237094,Union Carbide,36.36355,-120.63409,United States,California,Asbestos,,,Producer,,,,,,True,False
10237103,Eagle,38.60549,-122.33186,United States,California,Chromium,,,Prospect,,,,,,False,False
10237161,Well Property,39.14019,-120.93383,United States,California,Talc-Soapstone,,,Unknown,,,,,,False,False
10237138,Unnamed Chromite,38.78928,-122.30936,United States,California,Chromium,,,Prospect,,,,,,False,False
10237193,Jack Forth Claims,40.02677,-121.12915,United States,California,Chromium,,,Occurrence,,,,,,False,False
10237199,Gary Mine,39.09909,-120.85293,United States,California,Asbestos,,,Past Producer,,,,,,True,False
10237208,Pine Cone,39.90097,-121.98527,United States,California,Chromium,,,Occurrence,,,,,,False,False
10237215,Sunset Mine,39.10409,-120.78103,United States,California,,,"Chromium, Iron",Past Producer,,,,,,False,False
10237239,Nevada Claim,38.75958,-122.32636,United States,California,Chromium,,,Occurrence,,,,,,False,False
10237276,Sullinger Claim,38.48679,-122.38546,United States,California,Chromium,,,Prospect,,,,,,False,False
10237296,Johnson Deposit,33.92034,-116.36725,United States,California,Mica,,Vermiculite,Past Producer,,,,,,False,False
10237358,Dottie D,38.58959,-122.31216,United States,California,Chromium,,,Prospect,,,,,,False,False
10237369,Tomkin Lease,39.07129,-121.12543,United States,California,Chromium,,,Prospect,,,,,,False,False
10237376,Unnamed Location,39.09909,-120.75463,United States,California,Chromium,,,Unknown,,,,,,False,False
10237385,Randall Claims Nos 1 & 2,39.12129,-120.77793,United States,California,Chromium,,,Past Producer,,,,,,False,False
10237392,Turner Mine,38.73908,-122.36026,United States,California,Chromium,,,Past Producer,,,,,,False,False
10237395,White Angel,38.58909,-122.25576,United States,California,Chromium,,,Occurrence,,,,,,False,False
10237401,Eddelbuttel,39.86878,-120.99464,United States,California,Chromium,,,Occurrence,,,,,,False,False
10237413,Marall Chrome,39.11429,-120.77853,United States,California,Chromium,,,Occurrence,,,,,,False,False
10237421,Wolf & Levy Claims,39.18409,-120.79853,United States,California,Asbestos,,,Occurrence,,,,,,True,False
10237486,Ord Mountains Dolomite,34.40282,-117.19337,United States,California,Magnesite,,Dolomite,Occurrence,,,,,,False,False
10237505,Anaconia Prospect,41.09595,-122.3692,United States,California,Asbestos,,,Prospect,,,,,,True,False
10237507,Saratoga Mine,35.70189,-116.41897,United States,California,Talc-Soapstone,,,Prospect,,,,,,False,False
10237512,Kingston No. 8,35.77439,-115.91335,United States,California,Talc-Soapstone,,,Prospect,,,,,,False,False
10237513,Outpost Nos. 1 & 2 Claims,35.36937,-120.67957,United States,California,Chromium,,Iron,Prospect,,,,,,False,False
10237596,Short Bend,41.77203,-123.33894,United States,California,Chromium,,,Prospect,,,,,,False,False
10237597,"Desert Minerals Company, Dunn Mill",35.11391,-116.23975,United States,California,Clay,,Talc-Soapstone,Producer,,,,,,False,False
10237617,Laflor Claim,35.36107,-120.71067,United States,California,Chromium,,,Prospect,,,,,,False,False
10237635,West Norcross Mine,35.39857,-120.74458,United States,California,,,"Chromium, Iron",Past Producer,,,,,,False,False
10237639,Magnesium Giant,35.4306,-115.81085,United States,California,Dolomite,,Magnesite,Occurrence,,,,,,False,False
10237669,Unnamed Nickel Prospect,35.03831,-116.81757,United States,California,Nickel,,,Prospect,,,,,,False,False
10237688,Unnamed Property,41.06845,-122.4617,United States,California,Chromium,,,Unknown,,,,,,False,False
10237694,Rotero-Steven,40.69065,-122.5897,United States,California,Chromium,,,Occurrence,,,,,,False,False
10237695,Friday Deposit,33.03946,-116.56414,United States,California,Nickel,,"Iron, Cobalt, Copper",Prospect,,,,,,False,False
10237698,Yucca Mine,35.4239,-115.80775,United States,California,Talc-Soapstone,,,Past Producer,,,,,,False,False
10237705,Harry Adams Mine,35.78499,-115.93615,United States,California,Talc-Soapstone,,,Past Producer,,,,,,False,False
10237725,Victorite Pyrophyllite Deposit,34.67221,-117.14417,United States,California,Talc-Soapstone,,,Past Producer,,,,,,False,False
10237726,Occurrence,39.56459,-120.58433,United States,California,Gold,,Chromium,Occurrence,,,,,,False,False
10237748,Bull Dog,41.05265,-122.4275,United States,California,Chromium,,,Past Producer,,,,,,False,False
10237756,Trend,41.10545,-122.403,United States,California,Asbestos,,,Occurrence,,,,,,True,False
10237802,Kramer Hills Deposit,34.9067,-117.50089,United States,California,Magnesite,,,Prospect,,,,,,False,False
10237771,Santa Clara Deposit,35.36607,-120.69677,United States,California,Chromium,,,Prospect,,,,,,False,False
10237789,Castella,41.14985,-122.3205,United States,California,Chromium,,,Plant,,,,,,False,False
10237846,Seiad Creek/Emma Bell,41.91093,-123.14394,United States,California,Chromium,,,Past Producer,,,,,,False,False
10237850,Boito Et Al,41.05265,-122.4642,United States,California,Asbestos,,,Prospect,,,,,,True,False
10237857,White Cap Mine,35.70609,-116.41337,United States,California,Talc-Soapstone,,,Past Producer,,,,,,False,False
10237859,Estrella Mine,35.37167,-120.70207,United States,California,Chromium,,,Past Producer,,,,,,False,False
10237878,Unnamed Prospect,34.8775,-117.44478,United States,California,Chromium,,"Cobalt, Gold, Nickel, Zinc",Prospect,,,,,,False,False
10237879,Unnamed Dolomite Occurrence,34.52173,-115.39613,United States,California,Dolomite,,Magnesite,Occurrence,,,,,,False,False
10237882,Unnamed Prospect,34.69249,-119.91155,United States,California,Chromium,,,Prospect,,,,,,False,False
10237899,Flynn and Woods,39.44988,-120.90293,United States,California,Chromium,,,Occurrence,,,,,,False,False
10237930,Monarch Mine,35.77939,-116.40867,United States,California,Talc-Soapstone,,,Past Producer,,,,,,False,False
10238032,Red Hill and Copper Butte Claims,33.04196,-116.55834,United States,California,Nickel,,,Prospect,,,,,,False,False
10238122,Richter Dolomite Deposit,34.60111,-116.96477,United States,California,Dolomite,,Magnesite,Past Producer,,,,,,False,False
10238141,Forest Queen,41.05155,-122.4383,United States,California,,,"Chromium, Iron",Past Producer,,,,,,False,False
10238143,South Star,39.51598,-120.88573,United States,California,Chromium,,,Past Producer,,,,,,False,False
10238155,Isom Prospect,35.21137,-120.54957,United States,California,,,"Manganese, Chromium",Prospect,,,,,,False,False
10238157,Ridge Claim,35.47216,-120.79268,United States,California,Copper,,"Gold, Nickel, Silver",Prospect,,,,,,False,False
10238241,Cypress Chrome Prospect,35.36277,-120.67127,United States,California,Chromium,,,Prospect,,,,,,False,False
10238245,Hahn Ranch Deposits,37.18962,-121.88963,United States,California,,,Chromium,Past Producer,,,,,,False,False
10238276,Ladder Camp,40.94064,-123.23532,United States,California,Chromium,,,Unknown,,,,,,False,False
10238281,Dunsmuir,41.18765,-122.2933,United States,California,Nickel,,,Unknown,,,,,,False,False
10238291,Strouse,39.52628,-121.22414,United States,California,Chromium,,,Occurrence,,,,,,False,False
10238306,Prospect Mcarthur,40.24625,-122.8694,United States,California,Chromium,,,Occurrence,,,,,,False,False
10238310,North End Claim,37.90852,-120.5029,United States,California,,,"Chromium, Iron",Past Producer,,,,,,False,False
10238314,Three Point Buck,40.30375,-122.9753,United States,California,Chromium,,,Occurrence,,,,,,False,False
10238316,Low Grade Chromite Group,41.33454,-122.73671,United States,California,Chromium,,,Past Producer,,,,,,False,False
10238322,Hamilton Ranch Deposit,36.31556,-119.06514,United States,California,Magnesite,,,Prospect,,,,,,False,False
10238337,Unnamed,41.31234,-122.60051,United States,California,Asbestos,,,Occurrence,,,,,,True,False
10238366,Unnamed Location,40.01926,-122.63609,United States,California,Chromium,,,Occurrence,,,,,,False,False
10238369,Bergin Placer,40.71765,-123.05141,United States,California,Gold,,Platinum,Past Producer,,,,,,False,False
10238380,Tulare Mining Co.,36.11246,-118.99124,United States,California,Magnesite,,,Past Producer,,,,,,False,False
10238382,Stanton Chrome,40.70294,-123.44942,United States,California,Chromium,,,Unknown,,,,,,False,False
10238401,North View Prospect,41.41594,-122.46611,United States,California,Asbestos,,,Occurrence,,,,,,True,False
10238449,Three Reported Deposits of Dolomite,37.90742,-120.2713,United States,California,Magnesite,,,Prospect,,,,,,False,False
10238464,Jones Brothers,41.08094,-122.70941,United States,California,Asbestos,,,Occurrence,,,,,,True,False
10238470,Dozier,41.42424,-122.62301,United States,California,Chromium,,,Past Producer,,,,,,False,False
10238485,Unnamed Location,38.45178,-122.98027,United States,California,Chromium,,,Occurrence,,,,,,False,False
10238492,Cedar Springs Claim,40.42595,-123.32171,United States,California,,,"Chromium, Manganese",Prospect,,,,,,False,False
10238502,Ladd Mine,41.82093,-123.12173,United States,California,,,Chromium,Past Producer,,,,,,False,False
10238528,Reported Occurrence,41.56513,-123.24723,United States,California,Talc-Soapstone,,,Occurrence,,,,,,False,False
10238539,Kleinsorge,39.99386,-122.63809,United States,California,Chromium,,,Prospect,,,,,,False,False
10238543,Portuguese Gulch,41.85483,-122.77612,United States,California,Chromium,,,Unknown,,,,,,False,False
10238550,Meidell and Farrel,41.45454,-122.91362,United States,California,Chromium,,,Past Producer,,,,,,False,False
10238565,Chrome Cliff,41.73203,-123.02333,United States,California,Chromium,,,Occurrence,,,,,,False,False
10238571,Reported Occurrences,41.40044,-122.65581,United States,California,Chromium,,,Occurrence,,,,,,False,False
10238572,Unnamed,41.18874,-122.62111,United States,California,Chromium,,,Occurrence,,,,,,False,False
10238591,Gibbons Ranch,41.41154,-122.59671,United States,California,Chromium,,,Past Producer,,,,,,False,False
10238596,Coustable and Foster,41.43174,-122.60471,United States,California,Chromium,,,Past Producer,,,,,,False,False
10238618,Mackey Mine,37.92882,-120.4399,United States,California,,,"Chromium, Iron",Past Producer,,,,,,False,False
10238677,Name Unknown,40.28315,-122.9158,United States,California,Chromium,,,Occurrence,,,,,,False,False
10238689,Unidentified Deposit,41.72983,-123.04173,United States,California,Chromium,,,Occurrence,,,,,,False,False
10238695,Columbia Quarry,38.06571,-120.4249,United States,California,Magnesite,,,Producer,,,,,,False,False
10238698,Unnamed,41.29924,-122.61531,United States,California,Asbestos,,,Occurrence,,,,,,True,False
10238701,Ball,41.42294,-122.87222,United States,California,Chromium,,,Past Producer,,,,,,False,False
