z,x,y,source_id,n_features
8,73,100,133,93
8,73,101,133,166
8,73,101,7,5
8,73,102,7,12
8,73,103,7,8
8,74,8,2,4
8,74,9,2,2
8,74,10,2,2
8,74,11,2,3
8,74,12,2,2
8,74,13,2,5
8,74,14,2,6
8,74,15,2,11
8,74,16,2,15
8,74,17,2,18
8,74,18,2,9
8,74,19,2,2
8,74,20,2,2
8,74,21,2,10
8,74,22,2,11
8,74,23,2,3
8,74,32,2,8
8,74,33,2,13
8,74,34,2,10
8,74,35,2,11
8,74,36,2,6
8,74,37,2,3
8,74,38,2,3
8,74,39,2,3
8,74,40,2,4
8,74,41,2,2
8,74,42,2,1
8,74,43,2,1
8,74,44,2,1
8,74,45,2,3
8,74,46,2,3
8,74,47,2,2
8,74,48,2,2
8,74,49,2,2
8,74,50,2,3
8,74,51,2,8
8,74,52,2,20
8,74,53,2,14
8,74,54,2,18
8,74,55,2,29
8,74,56,2,20
8,74,57,2,14
8,74,58,2,14
8,74,59,2,14
8,74,60,2,11
8,74,61,2,5
8,74,62,2,3
8,74,63,2,3
8,74,64,2,2
8,74,65,2,3
8,74,66,2,9
8,74,67,2,23
8,74,68,2,5
8,74,69,2,7
8,74,70,2,13
8,74,71,2,31
8,74,72,2,23
8,74,73,2,22
8,74,74,7,9
8,74,74,2,9
8,74,75,7,11
8,74,76,7,6
8,74,77,7,3
8,74,78,7,7
8,74,79,7,8
8,74,88,7,23
8,74,89,7,21
8,74,90,7,29
8,74,91,7,21
8,74,91,1,27
8,74,92,1,32
8,74,92,133,605
8,74,92,7,1
8,74,93,133,322
8,74,94,133,490
8,74,95,133,664
8,74,96,133,2418
8,74,97,133,576
8,74,97,7,1
8,74,98,133,196
8,74,98,7,1
8,74,99,133,110
8,74,99,7,3
8,74,100,133,125
8,74,100,7,7
8,74,101,7,15
8,74,101,133,4
8,74,102,7,6
8,74,103,7,4
8,75,8,2,3
8,75,9,2,2
8,75,10,2,2
8,75,11,2,3
8,75,12,2,2
8,75,13,2,7
8,75,14,2,10
8,75,15,2,17
8,75,16,2,13
8,75,17,2,11
8,75,18,2,3
8,75,19,2,4
8,75,20,2,5
8,75,21,2,6
8,75,22,2,4
8,75,23,2,2
8,75,32,2,7
8,75,33,2,2
8,75,34,2,1
8,75,35,2,2
8,75,36,2,1
8,75,37,2,3
8,75,38,2,2
8,75,39,2,3
8,75,40,2,4
8,75,41,2,2
8,75,42,2,2
8,75,43,2,1
8,75,44,2,2
8,75,45,2,2
8,75,46,2,2
8,75,47,2,1
8,75,48,2,2
8,75,49,2,3
8,75,50,2,2
8,75,51,2,2
8,75,52,2,4
8,75,53,2,15
8,75,54,2,40
8,75,55,2,33
8,75,56,2,16
8,75,57,2,8
8,75,58,2,16
8,75,59,2,10
8,75,60,2,20
8,75,61,2,6
8,75,62,2,2
8,75,63,2,3
8,75,64,2,3
8,75,65,2,7
8,75,66,2,11
8,75,67,2,49
8,75,68,2,9
8,75,69,2,5
8,75,70,2,13
8,75,71,2,18
8,75,72,2,19
8,75,73,2,7
8,75,74,7,7
8,75,74,2,4
8,75,75,7,9
8,75,76,7,8
8,75,77,7,4
8,75,78,7,3
8,75,79,7,16
8,75,88,7,11
8,75,89,7,13
8,75,90,7,15
8,75,91,7,47
8,75,91,1,14
8,75,92,1,3
8,75,92,133,765
8,75,92,7,5
8,75,93,133,1965
8,75,94,133,1673
8,75,95,133,1490
8,75,96,133,616
8,75,96,7,7
8,75,97,133,3
8,75,97,7,1
8,75,98,7,6
8,75,99,7,10
8,75,100,7,4
8,75,101,7,2
8,75,102,7,3
8,75,103,7,2
8,76,8,2,2
8,76,9,2,2
8,76,10,2,2
8,76,11,2,3
8,76,12,2,2
8,76,13,2,14
8,76,14,2,13
8,76,15,2,16
8,76,16,2,18
8,76,17,2,7
8,76,18,2,1
8,76,19,2,6
8,76,20,2,7
8,76,21,2,4
8,76,22,2,1
8,76,23,2,2
8,76,32,2,4
8,76,33,2,3
8,76,34,2,7
8,76,35,2,12
8,76,36,2,7
8,76,37,2,2
8,76,38,2,5
8,76,39,2,3
8,76,40,2,4
8,76,41,2,3
8,76,42,2,2
8,76,43,2,1
8,76,44,2,1
8,76,45,2,2
8,76,46,2,2
8,76,47,2,2
8,76,48,2,1
8,76,49,2,2
8,76,50,2,2
8,76,51,2,2
8,76,52,2,2
8,76,53,2,12
8,76,54,2,26
8,76,55,2,24
8,76,56,2,23
8,76,57,2,21
8,76,58,2,13
8,76,59,2,1
8,76,60,2,20
8,76,61,2,44
8,76,62,2,23
8,76,63,2,3
8,76,64,2,2
8,76,65,2,4
8,76,66,2,7
8,76,67,2,25
8,76,68,2,38
8,76,69,2,14
8,76,70,2,4
8,76,71,2,16
8,76,72,2,21
8,76,73,2,3
8,76,74,7,2
8,76,74,2,5
8,76,75,7,4
8,76,76,7,6
8,76,77,7,6
8,76,78,7,4
8,76,79,7,7
8,76,88,7,17
8,76,89,7,19
8,76,90,7,36
8,76,91,7,33
8,76,92,133,1362
8,76,92,7,12
8,76,93,133,2970
8,76,94,133,2153
8,76,95,133,1002
8,76,95,7,1
8,76,96,133,12
8,76,96,7,5
8,76,97,7,11
8,76,98,7,5
8,76,99,7,5
8,76,100,7,6
8,76,101,7,2
8,76,102,7,4
8,76,103,7,2
8,77,8,2,2
8,77,9,2,2
8,77,10,2,2
8,77,11,2,3
8,77,12,2,2
8,77,13,2,15
8,77,14,2,19
8,77,15,2,9
8,77,16,2,7
8,77,17,2,8
8,77,18,2,6
8,77,19,2,8
8,77,20,2,10
8,77,21,2,1
8,77,22,2,1
8,77,23,2,3
8,77,32,2,4
8,77,33,2,5
8,77,34,2,16
8,77,35,2,2
8,77,36,2,12
8,77,37,2,4
8,77,38,2,6
8,77,39,2,9
8,77,40,2,5
8,77,41,2,4
8,77,42,2,4
8,77,43,2,2
8,77,44,2,1
8,77,45,2,2
8,77,46,2,2
8,77,47,2,2
8,77,48,2,1
8,77,49,2,2
8,77,50,2,2
8,77,51,2,2
8,77,52,2,2
8,77,53,2,2
8,77,54,2,15
8,77,55,2,24
8,77,56,2,22
8,77,57,2,19
8,77,58,2,14
8,77,59,2,6
8,77,60,2,19
8,77,61,2,53
8,77,62,2,64
8,77,63,2,14
8,77,64,2,9
8,77,65,2,8
8,77,66,2,7
8,77,67,2,9
8,77,68,2,32
8,77,69,2,65
8,77,70,2,16
8,77,71,2,6
8,77,72,2,13
8,77,73,2,9
8,77,74,7,1
8,77,74,2,6
8,77,75,7,1
8,77,76,7,3
8,77,77,7,5
8,77,78,7,5
8,77,79,7,6
8,77,88,7,15
8,77,89,7,18
8,77,90,7,31
8,77,91,7,30
8,77,91,133,195
8,77,92,133,716
8,77,92,7,3
8,77,93,133,532
8,77,93,7,1
8,77,94,133,520
8,77,94,7,18
8,77,95,133,855
8,77,95,7,9
8,77,96,7,10
8,77,97,7,11
8,77,98,7,4
8,77,99,7,2
8,77,100,7,2
8,77,101,7,2
8,77,102,7,1
8,77,103,7,1
8,78,8,2,2
8,78,9,2,2
8,78,10,2,3
8,78,11,2,3
8,78,12,2,2
8,78,13,2,10
8,78,14,2,10
8,78,15,2,10
8,78,16,2,10
8,78,17,2,13
8,78,18,2,8
8,78,19,2,9
8,78,20,2,8
8,78,21,2,2
8,78,22,2,1
8,78,23,2,13
8,78,32,2,5
8,78,33,2,6
8,78,34,2,9
8,78,35,2,2
8,78,36,2,8
8,78,37,2,11
8,78,38,2,9
8,78,39,2,10
8,78,40,2,5
8,78,41,2,8
8,78,42,2,3
8,78,43,2,3
8,78,44,2,2
8,78,45,2,1
8,78,46,2,2
8,78,47,2,3
8,78,48,2,1
8,78,49,2,1
8,78,50,2,2
8,78,51,2,2
8,78,52,2,2
8,78,53,2,3
8,78,54,2,2
8,78,55,2,17
8,78,56,2,23
8,78,57,2,16
8,78,58,2,15
8,78,59,2,13
8,78,60,2,15
8,78,61,2,37
8,78,62,2,44
8,78,63,2,12
8,78,64,2,14
8,78,65,2,13
8,78,66,2,9
8,78,67,2,8
8,78,68,2,21
8,78,69,2,35
8,78,70,2,27
8,78,71,2,3
8,78,72,2,8
8,78,73,2,12
8,78,74,7,6
8,78,74,2,5
8,78,75,7,16
8,78,76,7,15
8,78,77,7,13
8,78,78,7,7
8,78,79,7,15
8,78,88,7,16
8,78,89,7,24
8,78,89,133,23
8,78,90,133,98
8,78,90,7,9
8,78,91,133,335
8,78,91,7,2
8,78,92,133,378
8,78,93,133,145
8,78,93,7,15
8,78,94,7,46
8,78,94,133,1
8,78,95,7,16
8,78,95,133,29
8,78,96,7,6
8,78,97,7,12
8,78,98,7,2
8,78,99,7,3
8,78,100,7,5
8,78,101,7,2
8,78,102,7,1
8,78,103,7,2
8,79,8,2,2
8,79,9,2,2
8,79,10,2,3
8,79,11,2,2
8,79,12,2,2
8,79,13,2,4
8,79,14,2,5
8,79,15,2,7
8,79,16,2,12
8,79,17,2,8
8,79,18,2,8
8,79,19,2,3
8,79,20,2,3
8,79,21,2,2
8,79,22,2,5
8,79,23,2,21
8,79,32,2,6
8,79,33,2,8
8,79,34,2,6
8,79,35,2,1
8,79,36,2,4
8,79,37,2,21
8,79,38,2,11
8,79,39,2,8
8,79,40,2,12
8,79,41,2,13
8,79,42,2,9
8,79,43,2,3
8,79,44,2,2
8,79,45,2,1
8,79,46,2,2
8,79,47,2,3
8,79,48,2,2
8,79,49,2,1
8,79,50,2,1
8,79,51,2,2
8,79,52,2,1
8,79,53,2,2
8,79,54,2,3
8,79,55,2,4
8,79,56,2,15
8,79,57,2,8
8,79,58,2,11
8,79,59,2,31
8,79,60,2,23
8,79,61,2,34
8,79,62,2,27
8,79,63,2,12
8,79,64,2,16
8,79,65,2,17
8,79,66,2,17
8,79,67,2,11
8,79,68,2,19
8,79,69,2,24
8,79,70,2,41
8,79,71,2,15
8,79,72,2,3
8,79,73,2,5
8,79,74,2,4
8,79,74,7,3
8,79,75,7,3
8,79,76,7,19
8,79,77,7,13
8,79,78,7,15
8,79,79,7,17
8,79,88,7,20
8,79,89,7,15
8,79,89,133,28
8,79,90,133,228
8,79,90,7,9
8,79,91,133,114
8,79,91,7,12
8,79,92,133,180
8,79,92,7,2
8,79,93,133,13
8,79,93,7,7
8,79,94,7,37
8,79,95,7,8
8,79,96,7,17
8,79,97,7,5
8,79,98,7,3
8,79,99,7,5
8,79,100,7,3
8,79,101,7,4
8,79,102,7,8
8,79,103,7,7
8,80,32,2,7
8,80,33,2,6
8,80,34,2,2
8,80,35,2,1
8,80,36,2,1
8,80,37,2,15
8,80,38,2,11
8,80,39,2,12
8,80,40,2,5
8,80,41,2,10
8,80,42,2,8
8,80,43,2,3
8,80,44,2,3
8,80,45,2,2
8,80,46,2,1
8,80,47,2,2
8,80,56,2,2
8,80,57,2,5
8,80,58,2,4
8,80,59,2,2
8,80,60,2,17
8,80,61,2,33
8,80,62,2,13
8,80,63,2,13
8,80,64,2,21
8,80,65,2,16
8,80,66,2,30
8,80,67,2,14
8,80,68,2,21
8,80,69,2,18
8,80,70,2,12
8,80,71,2,14
8,80,72,2,3
8,80,73,2,2
8,80,74,7,3
8,80,74,2,1
8,80,75,7,4
8,80,76,7,5
8,80,77,7,9
8,80,78,7,10
8,80,79,7,13
8,80,80,7,6
8,80,81,7,7
8,80,82,7,14
8,80,83,7,16
8,80,84,7,10
8,80,85,7,9
8,80,86,7,15
8,80,87,7,15
8,80,88,7,27
8,80,89,7,36
8,80,90,7,36
8,80,91,133,23
8,80,91,7,47
8,80,92,7,28
8,80,92,133,82
8,80,92,118,6
8,80,93,7,23
8,80,93,118,15
8,80,94,7,24
8,80,95,7,10
8,80,112,7,24
8,80,113,7,48
8,80,114,7,36
8,80,114,29,5269
8,80,115,7,18
8,80,115,29,168
8,80,116,7,1
8,80,117,7,1
8,80,118,7,9
8,80,119,114,64
8,80,119,7,9
8,81,32,2,3
8,81,33,2,2
8,81,34,2,1
8,81,35,2,1
8,81,36,2,1
8,81,37,2,8
8,81,38,2,8
8,81,39,2,3
8,81,40,2,1
8,81,41,2,17
8,81,42,2,11
8,81,43,2,3
8,81,44,2,2
8,81,45,2,3
8,81,46,2,2
8,81,47,2,2
8,81,56,2,3
8,81,57,2,3
8,81,58,2,2
8,81,59,2,2
8,81,60,2,5
8,81,61,2,34
8,81,62,2,23
8,81,63,2,23
8,81,64,2,21
8,81,65,2,19
8,81,66,2,10
8,81,67,2,18
8,81,68,2,22
8,81,69,2,15
8,81,70,2,11
8,81,71,2,15
8,81,72,2,7
8,81,73,2,10
8,81,74,2,6
8,81,74,7,9
8,81,75,7,18
8,81,76,7,8
8,81,77,7,5
8,81,78,7,8
8,81,79,7,9
8,81,80,7,8
8,81,81,7,20
8,81,82,7,33
8,81,83,7,8
8,81,84,7,9
8,81,85,7,16
8,81,86,7,11
8,81,87,7,23
8,81,88,7,35
8,81,89,7,26
8,81,90,7,11
8,81,91,7,37
8,81,91,118,19
8,81,92,118,102
8,81,92,7,7
8,81,93,7,16
8,81,93,118,97
8,81,94,7,11
8,81,95,7,14
8,81,112,7,17
8,81,113,7,39
8,81,114,7,38
8,81,114,29,1165
8,81,115,7,21
8,81,115,29,13
8,81,116,7,1
8,81,117,7,1
8,81,118,7,3
8,81,119,114,2
8,81,119,7,12
8,82,32,2,1
8,82,33,2,1
8,82,34,2,1
8,82,35,2,1
8,82,36,2,1
8,82,37,2,1
8,82,38,2,1
8,82,39,2,1
8,82,40,2,2
8,82,41,2,19
8,82,42,2,7
8,82,43,2,3
8,82,44,2,2
8,82,45,2,3
8,82,46,2,3
8,82,47,2,2
8,82,56,2,2
8,82,57,2,3
8,82,58,2,4
8,82,59,2,2
8,82,60,2,2
8,82,61,2,7
8,82,62,2,29
8,82,63,2,23
8,82,64,2,13
8,82,65,2,15
8,82,66,2,19
8,82,67,2,6
8,82,68,2,22
8,82,69,2,16
8,82,70,2,11
8,82,71,2,10
8,82,72,2,6
8,82,73,2,13
8,82,74,2,11
8,82,74,7,18
8,82,75,7,18
8,82,76,7,16
8,82,77,7,8
8,82,78,7,8
8,82,79,7,17
8,82,80,7,10
8,82,81,7,24
8,82,82,7,23
8,82,83,7,16
8,82,84,7,11
8,82,85,7,10
8,82,86,7,16
8,82,87,7,15
8,82,88,7,21
8,82,89,7,6
8,82,90,7,8
8,82,91,118,250
8,82,91,7,21
8,82,92,118,229
8,82,92,7,10
8,82,93,118,2
8,82,93,7,8
8,82,94,7,3
8,82,95,7,1
8,82,112,7,13
8,82,113,7,30
8,82,114,7,56
8,82,115,7,31
8,82,116,7,18
8,82,116,114,1
8,82,117,7,9
8,82,118,7,10
8,82,119,114,15
8,82,119,7,7
8,83,32,2,1
8,83,33,2,1
8,83,34,2,1
8,83,35,2,1
8,83,36,2,1
8,83,37,2,1
8,83,38,2,1
8,83,39,2,1
8,83,40,2,1
8,83,41,2,17
8,83,42,2,3
8,83,43,2,2
8,83,44,2,2
8,83,45,2,2
8,83,46,2,3
8,83,47,2,2
8,83,56,2,2
8,83,57,2,1
8,83,58,2,2
8,83,59,2,3
8,83,60,2,3
8,83,61,2,3
8,83,62,2,17
8,83,63,2,22
8,83,64,2,14
8,83,65,2,23
8,83,66,2,7
8,83,67,2,2
8,83,68,2,2
8,83,69,2,3
8,83,70,2,2
8,83,71,2,2
8,83,72,2,2
8,83,73,2,2
8,83,74,7,2
8,83,74,2,2
8,83,75,7,10
8,83,76,7,28
8,83,77,7,22
8,83,78,7,13
8,83,79,7,20
8,83,80,7,13
8,83,81,7,14
8,83,82,7,17
8,83,83,7,9
8,83,84,7,9
8,83,85,7,13
8,83,86,7,15
8,83,87,7,7
8,83,88,7,4
8,83,89,7,4
8,83,90,7,2
8,83,91,118,257
8,83,91,7,10
8,83,92,118,91
8,83,92,7,8
8,83,93,7,6
8,83,94,7,4
8,83,95,7,3
8,83,112,7,18
8,83,113,7,19
8,83,114,7,27
8,83,115,7,29
8,83,116,7,16
8,83,117,7,6
8,83,118,7,9
8,83,119,114,10
8,83,119,7,6
8,84,32,2,1
8,84,33,2,1
8,84,34,2,1
8,84,35,2,1
8,84,36,2,1
8,84,37,2,1
8,84,38,2,1
8,84,39,2,1
8,84,40,2,1
8,84,41,2,12
8,84,42,2,9
8,84,43,2,1
8,84,44,2,2
8,84,45,2,2
8,84,46,2,3
8,84,47,2,3
8,84,56,2,2
8,84,57,2,2
8,84,58,2,1
8,84,59,2,3
8,84,60,2,3
8,84,61,2,2
8,84,62,2,3
8,84,63,2,12
8,84,64,2,6
8,84,65,2,4
8,84,66,2,3
8,84,67,2,2
8,84,68,2,2
8,84,69,2,3
8,84,70,2,3
8,84,71,2,3
8,84,72,2,2
8,84,73,2,2
8,84,74,7,4
8,84,74,2,1
8,84,75,7,4
8,84,76,7,6
8,84,77,7,25
8,84,78,7,36
8,84,79,7,46
8,84,80,7,32
8,84,81,7,25
8,84,82,7,19
8,84,83,7,10
8,84,84,7,14
8,84,85,7,7
8,84,86,7,7
8,84,87,7,4
8,84,88,7,4
8,84,89,7,10
8,84,89,118,1
8,84,90,118,332
8,84,90,7,13
8,84,91,7,37
8,84,91,118,378
8,84,92,7,9
8,84,92,118,5
8,84,93,7,8
8,84,94,7,5
8,84,95,7,4
8,84,112,7,17
8,84,113,7,8
8,84,114,7,9
8,84,115,7,26
8,84,116,7,33
8,84,117,7,19
8,84,118,7,17
8,84,119,7,19
8,85,32,2,1
8,85,33,2,1
8,85,34,2,1
8,85,35,2,1
8,85,36,2,1
8,85,37,2,1
8,85,38,2,1
8,85,39,2,1
8,85,40,2,1
8,85,41,2,1
8,85,42,2,5
8,85,43,2,6
8,85,44,2,1
8,85,45,2,2
8,85,46,2,2
8,85,47,2,3
8,85,56,2,3
8,85,57,2,3
8,85,58,2,2
8,85,59,2,3
8,85,60,2,3
8,85,61,2,2
8,85,62,2,2
8,85,63,2,5
8,85,64,2,5
8,85,65,2,3
8,85,66,2,4
8,85,67,2,4
8,85,68,2,3
8,85,69,2,3
8,85,70,2,5
8,85,71,2,3
8,85,72,2,1
8,85,73,2,2
8,85,74,7,2
8,85,74,2,3
8,85,75,7,3
8,85,76,7,5
8,85,77,7,6
8,85,78,7,6
8,85,79,7,11
8,85,80,7,41
8,85,81,7,21
8,85,82,7,17
8,85,83,7,11
8,85,84,7,12
8,85,85,7,11
8,85,86,7,16
8,85,87,7,5
8,85,88,7,11
8,85,89,7,19
8,85,89,118,2
8,85,90,118,126
8,85,90,7,17
8,85,91,7,30
8,85,91,118,79
8,85,92,7,10
8,85,93,7,5
8,85,93,118,1
8,85,94,7,3
8,85,95,7,2
8,85,112,7,3
8,85,113,7,9
8,85,114,7,5
8,85,115,7,11
8,85,116,7,10
8,85,117,7,11
8,85,118,7,13
8,85,119,7,7
8,86,32,2,1
8,86,33,2,1
8,86,34,2,1
8,86,35,2,1
8,86,36,2,1
8,86,37,2,1
8,86,38,2,1
8,86,39,2,1
8,86,40,2,1
8,86,41,2,1
8,86,42,2,1
8,86,43,2,8
8,86,44,2,10
8,86,45,2,4
8,86,46,2,2
8,86,47,2,2
8,86,56,2,2
8,86,57,2,2
8,86,58,2,2
8,86,59,2,2
8,86,60,2,2
8,86,61,2,4
8,86,62,2,3
8,86,63,2,3
8,86,64,2,5
8,86,65,2,4
8,86,66,2,3
8,86,67,2,2
8,86,68,2,2
8,86,69,2,2
8,86,70,2,2
8,86,71,2,2
8,86,72,2,2
8,86,73,2,1
8,86,74,7,1
8,86,74,2,1
8,86,75,7,1
8,86,76,7,1
8,86,77,7,5
8,86,78,7,3
8,86,79,7,8
8,86,80,7,22
8,86,81,7,35
8,86,82,7,25
8,86,83,7,14
8,86,84,7,18
8,86,85,7,21
8,86,86,7,15
8,86,87,7,50
8,86,88,7,63
8,86,89,7,32
8,86,90,7,5
8,86,91,7,12
8,86,92,7,5
8,86,93,7,6
8,86,94,7,1
8,86,95,7,1
8,86,112,7,7
8,86,113,7,12
8,86,114,7,7
8,86,115,7,14
8,86,116,7,3
8,86,117,7,2
8,86,118,7,1
8,87,32,2,1
8,87,33,2,1
8,87,34,2,1
8,87,35,2,1
8,87,36,2,1
8,87,37,2,1
8,87,38,2,1
8,87,39,2,1
8,87,40,2,1
8,87,41,2,1
8,87,42,2,1
8,87,43,2,2
8,87,44,2,2
8,87,45,2,5
8,87,46,2,18
8,87,47,2,9
8,87,56,2,1
8,87,57,2,1
8,87,58,2,1
8,87,59,2,1
8,87,60,2,1
8,87,61,2,2
8,87,62,2,1
8,87,63,2,2
8,87,64,2,3
8,87,65,2,3
8,87,66,2,4
8,87,67,2,2
8,87,68,2,3
8,87,69,2,2
8,87,70,2,2
8,87,71,2,2
8,87,72,2,2
8,87,73,2,1
8,87,74,7,1
8,87,74,2,1
8,87,75,7,1
8,87,76,7,1
8,87,77,7,1
8,87,78,7,1
8,87,79,7,6
8,87,80,7,8
8,87,81,7,19
8,87,82,7,27
8,87,83,7,12
8,87,84,7,18
8,87,85,7,28
8,87,86,7,34
8,87,87,7,61
8,87,88,7,50
8,87,89,7,23
8,87,90,7,14
8,87,91,7,6
8,87,92,7,2
8,87,93,7,1
8,87,94,7,1
8,87,95,7,1
8,87,112,7,5
8,87,113,7,4
8,87,114,7,1
8,88,48,2,18
8,88,49,2,27
8,88,50,2,29
8,88,51,2,24
8,88,52,2,12
8,88,53,2,6
8,88,54,2,3
8,88,55,2,2
8,88,56,2,4
8,88,57,2,3
8,88,58,2,3
8,88,59,2,2
8,88,60,2,3
8,88,61,2,2
8,88,62,2,1
8,88,63,2,2
8,88,80,7,6
8,88,81,7,8
8,88,82,7,17
8,88,83,7,26
8,88,84,7,24
8,88,85,7,28
8,88,86,7,25
8,88,87,7,60
8,88,88,7,37
8,88,89,7,50
8,88,90,7,18
8,88,91,7,3
8,88,92,7,1
8,88,93,7,2
8,88,94,7,1
8,88,95,7,1
8,89,48,2,1
8,89,49,2,1
8,89,50,2,9
8,89,51,2,13
8,89,52,2,26
8,89,53,2,19
8,89,54,2,4
8,89,55,2,7
8,89,56,2,9
8,89,57,2,6
8,89,58,2,9
8,89,59,2,2
8,89,60,2,11
8,89,61,2,21
8,89,62,2,14
8,89,63,2,15
8,89,80,7,1
8,89,81,7,3
8,89,82,7,4
8,89,83,7,5
8,89,84,7,2
8,89,85,7,4
8,89,86,7,7
8,89,87,7,51
8,89,88,7,52
8,89,89,7,39
8,89,90,7,19
8,89,91,7,6
8,89,92,7,3
8,89,93,7,2
8,89,94,7,1
8,89,95,7,1
8,90,48,2,1
8,90,49,2,1
8,90,50,2,1
8,90,51,2,4
8,90,52,2,18
8,90,53,2,19
8,90,54,2,18
8,90,55,2,16
8,90,56,2,17
8,90,57,2,10
8,90,58,2,6
8,90,59,2,8
8,90,60,2,26
8,90,61,2,41
8,90,62,2,21
8,90,63,2,37
8,90,80,7,2
8,90,81,7,3
8,90,82,7,5
8,90,83,7,5
8,90,84,7,5
8,90,85,7,3
8,90,86,7,8
8,90,87,7,13
8,90,88,7,11
8,90,89,7,15
8,90,90,7,10
8,90,91,7,5
8,90,92,7,5
8,90,93,7,5
8,90,94,7,4
8,90,95,7,6
8,91,48,2,1
8,91,49,2,1
8,91,50,147,1
8,91,50,2,1
8,91,51,2,1
8,91,52,2,8
8,91,53,2,9
8,91,54,2,17
8,91,55,2,22
8,91,56,2,20
8,91,57,2,28
8,91,58,2,9
8,91,59,2,16
8,91,60,2,19
8,91,61,2,41
8,91,62,2,9
8,91,63,2,14
8,91,80,7,2
8,91,81,7,2
8,91,82,7,2
8,91,83,7,2
8,91,84,7,2
8,91,85,7,2
8,91,86,7,2
8,91,87,7,2
8,91,88,7,4
8,91,89,7,8
8,91,90,7,6
8,91,91,7,4
8,91,92,7,3
8,91,93,7,3
8,91,94,7,3
8,91,95,7,8
8,92,48,2,1
8,92,49,147,1
8,92,49,2,1
8,92,50,147,1
8,92,50,2,1
8,92,51,147,1
8,92,51,2,1
8,92,52,147,1
8,92,52,2,1
8,92,53,147,1
8,92,53,2,1
8,92,54,147,1
8,92,54,2,1
8,92,55,147,1
8,92,55,2,7
8,92,56,2,6
8,92,57,2,18
8,92,58,2,12
8,92,59,2,5
8,92,60,2,7
8,92,61,2,8
8,92,62,2,3
8,92,63,2,11
8,92,80,7,1
8,92,81,7,1
8,92,82,7,1
8,92,83,7,1
8,92,84,7,2
8,92,85,7,2
8,92,86,7,2
8,92,87,7,2
8,92,88,7,3
8,92,89,7,6
8,92,90,7,5
8,92,91,7,4
8,92,92,7,3
8,92,93,7,4
8,92,94,7,8
8,92,95,7,17
8,93,48,147,1
8,93,48,2,1
8,93,49,147,1
8,93,49,2,1
8,93,50,147,1
8,93,51,147,1
8,93,52,147,1
8,93,53,147,1
8,93,54,147,1
8,93,55,147,1
8,93,55,2,1
8,93,56,147,1
8,93,56,2,1
8,93,57,147,1
8,93,57,2,1
8,93,58,147,1
8,93,58,2,1
8,93,59,147,1
8,93,59,2,1
8,93,60,147,1
8,93,60,2,1
8,93,61,147,1
8,93,61,2,1
8,93,62,147,1
8,93,62,2,1
8,93,63,147,1
8,93,63,2,1
8,93,80,7,3
8,93,81,7,3
8,93,82,7,3
8,93,83,7,1
8,93,84,7,1
8,93,85,7,1
8,93,86,7,2
8,93,87,7,2
8,93,88,7,2
8,93,89,7,4
8,93,90,7,4
8,93,91,7,5
8,93,92,7,5
8,93,93,7,8
8,93,94,7,2
8,93,95,7,12
8,94,48,147,1
8,94,48,2,1
8,94,49,147,1
8,94,50,147,1
8,94,51,147,1
8,94,52,147,1
8,94,53,147,1
8,94,54,147,1
8,94,55,147,1
8,94,56,147,1
8,94,57,147,1
8,94,58,147,1
8,94,59,147,1
8,94,60,147,1
8,94,61,147,1
8,94,62,147,1
8,94,63,147,1
8,94,80,7,9
8,94,81,7,7
8,94,82,7,6
8,94,83,7,1
8,94,84,7,1
8,94,85,7,8
8,94,86,7,5
8,94,87,7,1
8,94,88,7,4
8,94,89,7,3
8,94,90,7,10
8,94,91,7,4
8,94,92,7,4
8,94,93,7,5
8,94,94,7,3
8,94,95,7,4
8,95,48,147,1
8,95,49,147,1
8,95,50,147,1
8,95,51,147,1
8,95,52,147,1
8,95,53,147,1
8,95,54,147,1
8,95,55,147,1
8,95,56,147,1
8,95,57,147,1
8,95,58,147,1
8,95,59,147,1
8,95,60,147,1
8,95,61,147,1
8,95,62,147,1
8,95,63,147,1
8,95,80,7,9
8,95,81,7,1
8,95,82,7,1
8,95,83,7,4
8,95,84,7,4
8,95,85,7,5
8,95,86,7,13
8,95,87,7,2
8,95,88,7,3
8,95,89,7,4
8,95,90,7,6
8,95,91,7,3
8,95,92,7,3
8,95,93,7,11
8,95,94,7,2
8,95,95,7,2
8,96,56,147,1
8,96,57,147,1
8,96,58,147,1
8,96,59,147,1
8,96,60,147,1
8,96,61,147,1
8,96,62,147,1
8,96,63,147,1
8,96,64,147,1
8,96,65,147,1
8,96,66,147,1
8,96,67,147,1
8,96,68,147,1
8,96,68,2,1
8,96,69,147,1
8,96,69,2,1
8,96,70,147,1
8,96,70,2,1
8,96,71,2,4
8,97,56,147,1
8,97,57,147,1
8,97,58,147,1
8,97,59,147,1
8,97,60,147,1
8,97,61,147,1
8,97,62,147,1
8,97,63,147,1
8,97,64,147,1
8,97,65,147,1
8,97,65,2,1
8,97,66,147,1
8,97,66,2,1
8,97,67,147,1
8,97,67,2,1
8,97,68,147,1
8,97,68,2,4
8,97,69,2,24
8,97,70,2,29
8,97,71,2,44
8,98,56,147,1
8,98,57,147,1
8,98,58,147,1
8,98,59,147,1
8,98,60,147,1
8,98,61,147,1
8,98,62,147,1
8,98,63,147,1
8,98,64,147,1
8,98,64,2,1
8,98,65,147,1
8,98,65,2,1
8,98,66,2,11
8,98,67,2,17
8,98,68,2,45
8,98,69,2,51
